timestamp,dt_iso,rain_1h,weather_id,temp,dew_point,timestamp,temp_dew_diff
2023-02-11 10:00:00,2023-02-11 10:00:00,0.34,500,282.47,280.08,2023-02-11 10:00:00,2.390000000000043
2023-02-11 11:00:00,2023-02-11 11:00:00,0.93,500,282.04,280.0,2023-02-11 11:00:00,2.0400000000000205
2023-02-11 12:00:00,2023-02-11 12:00:00,0.77,500,281.21,279.67,2023-02-11 12:00:00,1.5399999999999636
2023-02-11 13:00:00,2023-02-11 13:00:00,0.6,500,280.98,279.6,2023-02-11 13:00:00,1.3799999999999955
2023-02-11 14:00:00,2023-02-11 14:00:00,0.14,500,280.69,279.48,2023-02-11 14:00:00,1.2099999999999795
2023-02-11 15:00:00,2023-02-11 15:00:00,0.25,500,280.78,279.72,2023-02-11 15:00:00,1.0599999999999454
2023-02-11 16:00:00,2023-02-11 16:00:00,0.25,500,281.01,279.95,2023-02-11 16:00:00,1.0600000000000023
2023-02-11 17:00:00,2023-02-11 17:00:00,0.0,803,280.76,279.55,2023-02-11 17:00:00,1.2099999999999795
2023-02-11 18:00:00,2023-02-11 18:00:00,0.68,500,281.39,280.33,2023-02-11 18:00:00,1.0600000000000023
2023-02-11 19:00:00,2023-02-11 19:00:00,0.25,500,281.49,279.62,2023-02-11 19:00:00,1.8700000000000045
2023-02-11 20:00:00,2023-02-11 20:00:00,0.0,804,281.71,279.34,2023-02-11 20:00:00,2.3700000000000045
2023-02-11 21:00:00,2023-02-11 21:00:00,0.0,804,282.84,279.01,2023-02-11 21:00:00,3.829999999999984
2023-02-11 22:00:00,2023-02-11 22:00:00,0.0,803,283.64,278.81,2023-02-11 22:00:00,4.829999999999984
2023-02-11 23:00:00,2023-02-11 23:00:00,0.0,804,284.85,278.93,2023-02-11 23:00:00,5.920000000000016
2023-02-12 00:00:00,2023-02-12 00:00:00,0.0,803,285.34,278.96,2023-02-12 00:00:00,6.3799999999999955
2023-02-12 01:00:00,2023-02-12 01:00:00,0.0,801,284.08,279.63,2023-02-12 01:00:00,4.449999999999989
2023-02-12 02:00:00,2023-02-12 02:00:00,0.0,802,284.15,279.7,2023-02-12 02:00:00,4.449999999999989
2023-02-12 03:00:00,2023-02-12 03:00:00,0.0,803,283.72,279.86,2023-02-12 03:00:00,3.8600000000000136
2023-02-12 04:00:00,2023-02-12 04:00:00,0.0,802,283.49,279.83,2023-02-12 04:00:00,3.660000000000025
2023-02-12 05:00:00,2023-02-12 05:00:00,0.0,801,283.42,279.57,2023-02-12 05:00:00,3.8500000000000227
2023-02-12 06:00:00,2023-02-12 06:00:00,0.0,800,282.92,279.64,2023-02-12 06:00:00,3.2800000000000296
2023-02-12 07:00:00,2023-02-12 07:00:00,0.0,800,282.67,279.75,2023-02-12 07:00:00,2.920000000000016
2023-02-12 08:00:00,2023-02-12 08:00:00,0.0,800,282.61,280.22,2023-02-12 08:00:00,2.3899999999999864
2023-02-12 09:00:00,2023-02-12 09:00:00,0.0,800,282.49,280.44,2023-02-12 09:00:00,2.0500000000000114
2023-02-12 10:00:00,2023-02-12 10:00:00,0.0,800,281.76,280.05,2023-02-12 10:00:00,1.7099999999999795
2023-02-12 11:00:00,2023-02-12 11:00:00,0.0,800,281.28,279.74,2023-02-12 11:00:00,1.5399999999999636
2023-02-12 12:00:00,2023-02-12 12:00:00,0.0,802,280.4,279.19,2023-02-12 12:00:00,1.2099999999999795
2023-02-12 13:00:00,2023-02-12 13:00:00,0.0,803,280.4,279.19,2023-02-12 13:00:00,1.2099999999999795
2023-02-12 14:00:00,2023-02-12 14:00:00,0.0,804,279.91,278.55,2023-02-12 14:00:00,1.3600000000000136
2023-02-12 15:00:00,2023-02-12 15:00:00,0.0,804,280.61,279.4,2023-02-12 15:00:00,1.2100000000000364
2023-02-12 16:00:00,2023-02-12 16:00:00,0.0,804,280.89,279.67,2023-02-12 16:00:00,1.2199999999999704
2023-02-12 17:00:00,2023-02-12 17:00:00,0.0,804,282.07,280.68,2023-02-12 17:00:00,1.3899999999999864
2023-02-12 18:00:00,2023-02-12 18:00:00,0.0,803,284.91,281.94,2023-02-12 18:00:00,2.9700000000000273
2023-02-12 19:00:00,2023-02-12 19:00:00,0.0,802,288.16,282.95,2023-02-12 19:00:00,5.210000000000036
2023-02-12 20:00:00,2023-02-12 20:00:00,0.0,800,287.93,280.96,2023-02-12 20:00:00,6.970000000000027
2023-02-12 21:00:00,2023-02-12 21:00:00,0.0,800,289.18,280.15,2023-02-12 21:00:00,9.03000000000003
2023-02-12 22:00:00,2023-02-12 22:00:00,0.0,800,289.14,280.64,2023-02-12 22:00:00,8.5
2023-02-12 23:00:00,2023-02-12 23:00:00,0.0,800,288.98,280.49,2023-02-12 23:00:00,8.490000000000009
2023-02-13 00:00:00,2023-02-13 00:00:00,0.0,800,287.55,281.51,2023-02-13 00:00:00,6.0400000000000205
2023-02-13 01:00:00,2023-02-13 01:00:00,0.0,800,287.18,280.48,2023-02-13 01:00:00,6.699999999999989
2023-02-13 02:00:00,2023-02-13 02:00:00,0.0,800,285.98,281.27,2023-02-13 02:00:00,4.710000000000036
2023-02-13 03:00:00,2023-02-13 03:00:00,0.0,800,285.2,282.23,2023-02-13 03:00:00,2.9699999999999704
2023-02-13 04:00:00,2023-02-13 04:00:00,0.0,800,284.3,281.52,2023-02-13 04:00:00,2.7800000000000296
2023-02-13 05:00:00,2023-02-13 05:00:00,0.0,800,283.77,281.7,2023-02-13 05:00:00,2.069999999999993
2023-02-13 06:00:00,2023-02-13 06:00:00,0.0,800,283.34,281.61,2023-02-13 06:00:00,1.7299999999999613
2023-02-13 07:00:00,2023-02-13 07:00:00,0.0,800,282.92,281.52,2023-02-13 07:00:00,1.400000000000034
2023-02-13 08:00:00,2023-02-13 08:00:00,0.0,800,282.82,281.59,2023-02-13 08:00:00,1.2300000000000182
2023-02-13 09:00:00,2023-02-13 09:00:00,0.0,800,282.41,281.34,2023-02-13 09:00:00,1.07000000000005
2023-02-13 10:00:00,2023-02-13 10:00:00,0.0,802,282.21,281.3,2023-02-13 10:00:00,0.9099999999999682
2023-02-13 11:00:00,2023-02-13 11:00:00,0.0,802,282.2,281.29,2023-02-13 11:00:00,0.9099999999999682
2023-02-13 12:00:00,2023-02-13 12:00:00,0.0,802,280.27,279.37,2023-02-13 12:00:00,0.8999999999999773
2023-02-13 13:00:00,2023-02-13 13:00:00,0.0,803,281.63,280.72,2023-02-13 13:00:00,0.9099999999999682
2023-02-13 14:00:00,2023-02-13 14:00:00,0.25,500,281.51,280.76,2023-02-13 14:00:00,0.75
2023-02-13 15:00:00,2023-02-13 15:00:00,0.0,802,281.39,280.64,2023-02-13 15:00:00,0.75
2023-02-13 16:00:00,2023-02-13 16:00:00,0.25,500,281.96,281.36,2023-02-13 16:00:00,0.5999999999999659
2023-02-13 17:00:00,2023-02-13 17:00:00,0.0,802,282.76,282.15,2023-02-13 17:00:00,0.6100000000000136
2023-02-13 18:00:00,2023-02-13 18:00:00,0.0,801,284.91,283.65,2023-02-13 18:00:00,1.2600000000000477
2023-02-13 19:00:00,2023-02-13 19:00:00,0.0,800,286.07,283.07,2023-02-13 19:00:00,3.0
2023-02-13 20:00:00,2023-02-13 20:00:00,0.0,800,287.05,283.85,2023-02-13 20:00:00,3.1999999999999886
2023-02-13 21:00:00,2023-02-13 21:00:00,0.0,800,290.11,284.82,2023-02-13 21:00:00,5.2900000000000205
2023-02-13 22:00:00,2023-02-13 22:00:00,0.0,800,289.04,284.0,2023-02-13 22:00:00,5.0400000000000205
2023-02-13 23:00:00,2023-02-13 23:00:00,0.0,800,288.5,282.63,2023-02-13 23:00:00,5.8700000000000045
2023-02-14 00:00:00,2023-02-14 00:00:00,0.0,800,287.12,281.32,2023-02-14 00:00:00,5.800000000000011
2023-02-14 01:00:00,2023-02-14 01:00:00,0.0,801,285.79,280.88,2023-02-14 01:00:00,4.910000000000025
2023-02-14 02:00:00,2023-02-14 02:00:00,0.0,804,284.78,280.11,2023-02-14 02:00:00,4.669999999999959
2023-02-14 03:00:00,2023-02-14 03:00:00,0.0,804,284.09,279.64,2023-02-14 03:00:00,4.449999999999989
2023-02-14 04:00:00,2023-02-14 04:00:00,0.0,804,283.82,279.38,2023-02-14 04:00:00,4.439999999999998
2023-02-14 05:00:00,2023-02-14 05:00:00,0.0,803,284.09,279.04,2023-02-14 05:00:00,5.0499999999999545
2023-02-14 06:00:00,2023-02-14 06:00:00,0.0,803,283.77,277.9,2023-02-14 06:00:00,5.8700000000000045
2023-02-14 07:00:00,2023-02-14 07:00:00,0.0,800,283.68,277.16,2023-02-14 07:00:00,6.519999999999982
2023-02-14 08:00:00,2023-02-14 08:00:00,0.0,800,283.36,276.64,2023-02-14 08:00:00,6.720000000000027
2023-02-14 09:00:00,2023-02-14 09:00:00,0.0,801,282.58,276.12,2023-02-14 09:00:00,6.4599999999999795
2023-02-14 10:00:00,2023-02-14 10:00:00,0.0,800,282.21,276.83,2023-02-14 10:00:00,5.3799999999999955
2023-02-14 11:00:00,2023-02-14 11:00:00,0.0,800,281.66,275.46,2023-02-14 11:00:00,6.2000000000000455
2023-02-14 12:00:00,2023-02-14 12:00:00,0.0,800,281.48,274.86,2023-02-14 12:00:00,6.6200000000000045
2023-02-14 13:00:00,2023-02-14 13:00:00,0.0,800,281.11,273.13,2023-02-14 13:00:00,7.980000000000018
2023-02-14 14:00:00,2023-02-14 14:00:00,0.0,800,280.79,272.86,2023-02-14 14:00:00,7.930000000000007
2023-02-14 15:00:00,2023-02-14 15:00:00,0.0,800,280.18,272.57,2023-02-14 15:00:00,7.610000000000014
2023-02-14 16:00:00,2023-02-14 16:00:00,0.0,800,280.18,271.48,2023-02-14 16:00:00,8.699999999999989
2023-02-14 17:00:00,2023-02-14 17:00:00,0.0,800,281.07,270.25,2023-02-14 17:00:00,10.819999999999993
2023-02-14 18:00:00,2023-02-14 18:00:00,0.0,800,282.68,270.15,2023-02-14 18:00:00,12.53000000000003
2023-02-14 19:00:00,2023-02-14 19:00:00,0.0,801,283.29,271.78,2023-02-14 19:00:00,11.510000000000048
2023-02-14 20:00:00,2023-02-14 20:00:00,0.11,500,283.96,276.75,2023-02-14 20:00:00,7.2099999999999795
2023-02-14 21:00:00,2023-02-14 21:00:00,0.32,500,281.62,277.07,2023-02-14 21:00:00,4.550000000000011
2023-02-14 22:00:00,2023-02-14 22:00:00,0.15,500,281.76,278.33,2023-02-14 22:00:00,3.430000000000007
2023-02-14 23:00:00,2023-02-14 23:00:00,0.0,802,283.07,278.66,2023-02-14 23:00:00,4.409999999999968
2023-02-15 00:00:00,2023-02-15 00:00:00,0.0,801,282.89,278.48,2023-02-15 00:00:00,4.409999999999968
2023-02-15 01:00:00,2023-02-15 01:00:00,0.0,800,282.94,277.32,2023-02-15 01:00:00,5.6200000000000045
2023-02-15 02:00:00,2023-02-15 02:00:00,0.0,800,281.94,276.16,2023-02-15 02:00:00,5.779999999999973
2023-02-15 03:00:00,2023-02-15 03:00:00,0.0,800,281.94,275.95,2023-02-15 03:00:00,5.990000000000009
2023-02-15 04:00:00,2023-02-15 04:00:00,0.0,800,282.19,275.31,2023-02-15 04:00:00,6.8799999999999955
2023-02-15 05:00:00,2023-02-15 05:00:00,0.0,800,281.74,274.19,2023-02-15 05:00:00,7.550000000000011
2023-02-15 06:00:00,2023-02-15 06:00:00,0.0,800,281.66,275.03,2023-02-15 06:00:00,6.630000000000052
2023-02-15 07:00:00,2023-02-15 07:00:00,0.0,800,281.61,274.07,2023-02-15 07:00:00,7.5400000000000205
2023-02-15 08:00:00,2023-02-15 08:00:00,0.0,800,282.14,272.86,2023-02-15 08:00:00,9.279999999999973
2023-02-15 09:00:00,2023-02-15 09:00:00,0.0,800,281.97,272.0,2023-02-15 09:00:00,9.970000000000027
2023-02-15 10:00:00,2023-02-15 10:00:00,0.0,800,282.07,272.33,2023-02-15 10:00:00,9.740000000000009
2023-02-15 11:00:00,2023-02-15 11:00:00,0.0,800,281.97,272.0,2023-02-15 11:00:00,9.970000000000027
2023-02-15 12:00:00,2023-02-15 12:00:00,0.0,800,281.5,272.1,2023-02-15 12:00:00,9.399999999999977
2023-02-15 13:00:00,2023-02-15 13:00:00,0.0,800,281.23,271.88,2023-02-15 13:00:00,9.350000000000023
2023-02-15 14:00:00,2023-02-15 14:00:00,0.0,800,281.13,271.32,2023-02-15 14:00:00,9.810000000000002
2023-02-15 15:00:00,2023-02-15 15:00:00,0.0,800,280.78,272.2,2023-02-15 15:00:00,8.579999999999984
2023-02-15 16:00:00,2023-02-15 16:00:00,0.0,800,281.65,272.22,2023-02-15 16:00:00,9.42999999999995
2023-02-15 17:00:00,2023-02-15 17:00:00,0.0,800,281.97,270.71,2023-02-15 17:00:00,11.260000000000048
2023-02-15 18:00:00,2023-02-15 18:00:00,0.0,800,282.44,270.54,2023-02-15 18:00:00,11.899999999999977
2023-02-15 19:00:00,2023-02-15 19:00:00,0.0,800,283.64,270.61,2023-02-15 19:00:00,13.029999999999973
2023-02-15 20:00:00,2023-02-15 20:00:00,0.0,800,284.11,270.36,2023-02-15 20:00:00,13.75
2023-02-15 21:00:00,2023-02-15 21:00:00,0.0,800,284.85,270.62,2023-02-15 21:00:00,14.230000000000018
2023-02-15 22:00:00,2023-02-15 22:00:00,0.0,800,285.32,269.59,2023-02-15 22:00:00,15.730000000000018
2023-02-15 23:00:00,2023-02-15 23:00:00,0.0,800,286.17,271.32,2023-02-15 23:00:00,14.850000000000023
2023-02-16 00:00:00,2023-02-16 00:00:00,0.0,800,285.97,272.77,2023-02-16 00:00:00,13.200000000000045
2023-02-16 01:00:00,2023-02-16 01:00:00,0.0,800,284.45,276.0,2023-02-16 01:00:00,8.449999999999989
2023-02-16 02:00:00,2023-02-16 02:00:00,0.0,800,283.39,277.11,2023-02-16 02:00:00,6.279999999999973
2023-02-16 03:00:00,2023-02-16 03:00:00,0.0,800,283.27,276.55,2023-02-16 03:00:00,6.71999999999997
2023-02-16 04:00:00,2023-02-16 04:00:00,0.0,800,281.62,275.85,2023-02-16 04:00:00,5.769999999999982
2023-02-16 05:00:00,2023-02-16 05:00:00,0.0,800,281.96,277.0,2023-02-16 05:00:00,4.9599999999999795
2023-02-16 06:00:00,2023-02-16 06:00:00,0.0,800,279.96,275.66,2023-02-16 06:00:00,4.2999999999999545
2023-02-16 07:00:00,2023-02-16 07:00:00,0.0,800,281.38,277.59,2023-02-16 07:00:00,3.7900000000000205
2023-02-16 08:00:00,2023-02-16 08:00:00,0.0,801,279.27,275.91,2023-02-16 08:00:00,3.359999999999957
2023-02-16 09:00:00,2023-02-16 09:00:00,0.0,804,278.8,275.63,2023-02-16 09:00:00,3.170000000000016
2023-02-16 10:00:00,2023-02-16 10:00:00,0.0,804,280.11,277.6,2023-02-16 10:00:00,2.509999999999991
2023-02-16 11:00:00,2023-02-16 11:00:00,0.0,804,279.48,277.31,2023-02-16 11:00:00,2.170000000000016
2023-02-16 12:00:00,2023-02-16 12:00:00,0.0,804,279.53,277.2,2023-02-16 12:00:00,2.329999999999984
2023-02-16 13:00:00,2023-02-16 13:00:00,0.0,804,279.8,277.79,2023-02-16 13:00:00,2.009999999999991
2023-02-16 14:00:00,2023-02-16 14:00:00,0.0,804,279.95,277.78,2023-02-16 14:00:00,2.170000000000016
2023-02-16 15:00:00,2023-02-16 15:00:00,0.0,804,279.21,277.05,2023-02-16 15:00:00,2.159999999999968
2023-02-16 16:00:00,2023-02-16 16:00:00,0.0,804,279.98,277.13,2023-02-16 16:00:00,2.8500000000000227
2023-02-16 17:00:00,2023-02-16 17:00:00,0.0,804,280.46,276.7,2023-02-16 17:00:00,3.759999999999991
2023-02-16 18:00:00,2023-02-16 18:00:00,0.0,804,281.62,275.64,2023-02-16 18:00:00,5.980000000000018
2023-02-16 19:00:00,2023-02-16 19:00:00,0.0,804,283.29,274.66,2023-02-16 19:00:00,8.629999999999995
2023-02-16 20:00:00,2023-02-16 20:00:00,0.0,804,282.76,274.42,2023-02-16 20:00:00,8.339999999999975
2023-02-16 21:00:00,2023-02-16 21:00:00,0.0,804,284.51,274.19,2023-02-16 21:00:00,10.319999999999993
2023-02-16 22:00:00,2023-02-16 22:00:00,0.0,804,285.07,272.64,2023-02-16 22:00:00,12.430000000000007
2023-02-16 23:00:00,2023-02-16 23:00:00,0.0,803,285.57,272.15,2023-02-16 23:00:00,13.420000000000016
2023-02-17 00:00:00,2023-02-17 00:00:00,0.0,803,285.71,274.11,2023-02-17 00:00:00,11.599999999999966
2023-02-17 01:00:00,2023-02-17 01:00:00,0.0,803,285.06,277.07,2023-02-17 01:00:00,7.990000000000009
2023-02-17 02:00:00,2023-02-17 02:00:00,0.0,804,284.2,275.77,2023-02-17 02:00:00,8.430000000000007
2023-02-17 03:00:00,2023-02-17 03:00:00,0.0,804,283.24,275.36,2023-02-17 03:00:00,7.8799999999999955
2023-02-17 04:00:00,2023-02-17 04:00:00,0.0,803,282.74,275.83,2023-02-17 04:00:00,6.910000000000025
2023-02-17 05:00:00,2023-02-17 05:00:00,0.0,803,282.67,276.21,2023-02-17 05:00:00,6.460000000000036
2023-02-17 06:00:00,2023-02-17 06:00:00,0.0,803,282.16,275.72,2023-02-17 06:00:00,6.439999999999998
2023-02-17 07:00:00,2023-02-17 07:00:00,0.0,804,282.09,275.43,2023-02-17 07:00:00,6.659999999999968
2023-02-17 08:00:00,2023-02-17 08:00:00,0.0,804,282.02,277.64,2023-02-17 08:00:00,4.3799999999999955
2023-02-17 09:00:00,2023-02-17 09:00:00,0.0,804,281.99,278.18,2023-02-17 09:00:00,3.8100000000000023
2023-02-17 10:00:00,2023-02-17 10:00:00,0.0,804,281.52,277.54,2023-02-17 10:00:00,3.9799999999999613
2023-02-17 11:00:00,2023-02-17 11:00:00,0.0,804,279.35,275.8,2023-02-17 11:00:00,3.5500000000000114
2023-02-17 12:00:00,2023-02-17 12:00:00,0.0,804,279.91,276.17,2023-02-17 12:00:00,3.740000000000009
2023-02-17 13:00:00,2023-02-17 13:00:00,0.0,804,281.16,276.81,2023-02-17 13:00:00,4.350000000000023
2023-02-17 14:00:00,2023-02-17 14:00:00,0.0,804,281.42,276.28,2023-02-17 14:00:00,5.140000000000043
2023-02-17 15:00:00,2023-02-17 15:00:00,0.0,804,281.11,275.98,2023-02-17 15:00:00,5.1299999999999955
2023-02-17 16:00:00,2023-02-17 16:00:00,0.0,804,282.8,274.46,2023-02-17 16:00:00,8.340000000000032
2023-02-17 17:00:00,2023-02-17 17:00:00,0.0,804,283.0,272.84,2023-02-17 17:00:00,10.160000000000025
2023-02-17 18:00:00,2023-02-17 18:00:00,0.0,804,283.01,273.09,2023-02-17 18:00:00,9.920000000000016
2023-02-17 19:00:00,2023-02-17 19:00:00,0.0,804,284.96,274.88,2023-02-17 19:00:00,10.079999999999984
2023-02-17 20:00:00,2023-02-17 20:00:00,0.0,803,286.07,274.43,2023-02-17 20:00:00,11.639999999999986
2023-02-17 21:00:00,2023-02-17 21:00:00,0.0,804,285.78,273.86,2023-02-17 21:00:00,11.919999999999959
2023-02-17 22:00:00,2023-02-17 22:00:00,0.0,803,287.32,272.89,2023-02-17 22:00:00,14.430000000000007
2023-02-17 23:00:00,2023-02-17 23:00:00,0.0,803,287.79,272.58,2023-02-17 23:00:00,15.210000000000036
2023-02-18 00:00:00,2023-02-18 00:00:00,0.0,803,288.26,271.87,2023-02-18 00:00:00,16.389999999999986
2023-02-18 01:00:00,2023-02-18 01:00:00,0.0,802,288.81,270.69,2023-02-18 01:00:00,18.120000000000005
2023-02-18 02:00:00,2023-02-18 02:00:00,0.0,801,286.43,278.6,2023-02-18 02:00:00,7.829999999999984
2023-02-18 03:00:00,2023-02-18 03:00:00,0.0,800,284.91,275.39,2023-02-18 03:00:00,9.520000000000039
2023-02-18 04:00:00,2023-02-18 04:00:00,0.0,800,284.88,275.89,2023-02-18 04:00:00,8.990000000000009
2023-02-18 05:00:00,2023-02-18 05:00:00,0.0,800,284.1,275.67,2023-02-18 05:00:00,8.430000000000007
2023-02-18 06:00:00,2023-02-18 06:00:00,0.0,800,283.83,275.42,2023-02-18 06:00:00,8.409999999999968
2023-02-18 07:00:00,2023-02-18 07:00:00,0.0,800,282.68,274.59,2023-02-18 07:00:00,8.090000000000032
2023-02-18 08:00:00,2023-02-18 08:00:00,0.0,800,282.7,276.01,2023-02-18 08:00:00,6.689999999999998
2023-02-18 09:00:00,2023-02-18 09:00:00,0.0,800,281.63,275.65,2023-02-18 09:00:00,5.980000000000018
2023-02-18 10:00:00,2023-02-18 10:00:00,0.0,800,281.42,276.08,2023-02-18 10:00:00,5.340000000000032
2023-02-18 11:00:00,2023-02-18 11:00:00,0.0,800,279.32,275.59,2023-02-18 11:00:00,3.730000000000018
2023-02-18 12:00:00,2023-02-18 12:00:00,0.0,800,279.27,276.77,2023-02-18 12:00:00,2.5
2023-02-18 13:00:00,2023-02-18 13:00:00,0.0,800,278.72,276.73,2023-02-18 13:00:00,1.990000000000009
2023-02-18 14:00:00,2023-02-18 14:00:00,0.0,800,277.28,276.1,2023-02-18 14:00:00,1.17999999999995
2023-02-18 15:00:00,2023-02-18 15:00:00,0.0,800,278.22,276.24,2023-02-18 15:00:00,1.9800000000000182
2023-02-18 16:00:00,2023-02-18 16:00:00,0.0,801,281.73,279.18,2023-02-18 16:00:00,2.5500000000000114
2023-02-18 17:00:00,2023-02-18 17:00:00,0.0,800,282.39,277.61,2023-02-18 17:00:00,4.779999999999973
2023-02-18 18:00:00,2023-02-18 18:00:00,0.0,800,283.85,278.61,2023-02-18 18:00:00,5.240000000000009
2023-02-18 19:00:00,2023-02-18 19:00:00,0.0,801,285.51,277.97,2023-02-18 19:00:00,7.539999999999964
2023-02-18 20:00:00,2023-02-18 20:00:00,0.0,801,286.26,276.91,2023-02-18 20:00:00,9.349999999999966
2023-02-18 21:00:00,2023-02-18 21:00:00,0.0,801,288.04,274.92,2023-02-18 21:00:00,13.120000000000005
2023-02-18 22:00:00,2023-02-18 22:00:00,0.0,803,289.06,275.14,2023-02-18 22:00:00,13.920000000000016
2023-02-18 23:00:00,2023-02-18 23:00:00,0.0,804,287.95,278.47,2023-02-18 23:00:00,9.479999999999961
2023-02-19 00:00:00,2023-02-19 00:00:00,0.0,804,288.36,278.02,2023-02-19 00:00:00,10.340000000000032
2023-02-19 01:00:00,2023-02-19 01:00:00,0.0,804,286.89,275.18,2023-02-19 01:00:00,11.70999999999998
2023-02-19 02:00:00,2023-02-19 02:00:00,0.0,804,286.74,276.24,2023-02-19 02:00:00,10.5
2023-02-19 03:00:00,2023-02-19 03:00:00,0.0,804,285.35,277.82,2023-02-19 03:00:00,7.53000000000003
2023-02-19 04:00:00,2023-02-19 04:00:00,0.0,803,284.35,278.24,2023-02-19 04:00:00,6.110000000000014
2023-02-19 05:00:00,2023-02-19 05:00:00,0.0,803,284.05,279.01,2023-02-19 05:00:00,5.0400000000000205
2023-02-19 06:00:00,2023-02-19 06:00:00,0.0,803,283.62,278.18,2023-02-19 06:00:00,5.439999999999998
2023-02-19 07:00:00,2023-02-19 07:00:00,0.0,803,283.77,277.9,2023-02-19 07:00:00,5.8700000000000045
2023-02-19 08:00:00,2023-02-19 08:00:00,0.0,803,283.52,277.88,2023-02-19 08:00:00,5.639999999999986
2023-02-19 09:00:00,2023-02-19 09:00:00,0.0,801,282.74,277.95,2023-02-19 09:00:00,4.7900000000000205
2023-02-19 10:00:00,2023-02-19 10:00:00,0.0,801,281.51,276.76,2023-02-19 10:00:00,4.75
2023-02-19 11:00:00,2023-02-19 11:00:00,0.0,800,282.05,277.67,2023-02-19 11:00:00,4.3799999999999955
2023-02-19 12:00:00,2023-02-19 12:00:00,0.0,800,281.36,277.76,2023-02-19 12:00:00,3.6000000000000227
2023-02-19 13:00:00,2023-02-19 13:00:00,0.0,800,281.15,278.09,2023-02-19 13:00:00,3.0600000000000023
2023-02-19 14:00:00,2023-02-19 14:00:00,0.0,804,280.84,278.14,2023-02-19 14:00:00,2.6999999999999886
2023-02-19 15:00:00,2023-02-19 15:00:00,0.0,804,280.42,278.07,2023-02-19 15:00:00,2.3500000000000227
2023-02-19 16:00:00,2023-02-19 16:00:00,0.0,803,282.22,279.31,2023-02-19 16:00:00,2.910000000000025
2023-02-19 17:00:00,2023-02-19 17:00:00,0.0,802,283.55,278.93,2023-02-19 17:00:00,4.6200000000000045
2023-02-19 18:00:00,2023-02-19 18:00:00,0.0,803,286.02,279.83,2023-02-19 18:00:00,6.189999999999998
2023-02-19 19:00:00,2023-02-19 19:00:00,0.0,801,287.68,279.77,2023-02-19 19:00:00,7.910000000000025
2023-02-19 20:00:00,2023-02-19 20:00:00,0.0,802,288.03,276.53,2023-02-19 20:00:00,11.5
2023-02-19 21:00:00,2023-02-19 21:00:00,0.0,803,288.81,282.03,2023-02-19 21:00:00,6.78000000000003
2023-02-19 22:00:00,2023-02-19 22:00:00,0.0,804,290.3,276.24,2023-02-19 22:00:00,14.060000000000002
2023-02-19 23:00:00,2023-02-19 23:00:00,0.0,804,290.37,277.02,2023-02-19 23:00:00,13.350000000000023
2023-02-20 00:00:00,2023-02-20 00:00:00,0.0,804,289.24,278.24,2023-02-20 00:00:00,11.0
2023-02-20 01:00:00,2023-02-20 01:00:00,0.0,804,288.69,278.88,2023-02-20 01:00:00,9.810000000000002
2023-02-20 02:00:00,2023-02-20 02:00:00,0.0,804,286.96,279.81,2023-02-20 02:00:00,7.149999999999977
2023-02-20 03:00:00,2023-02-20 03:00:00,0.0,803,284.85,280.18,2023-02-20 03:00:00,4.670000000000016
2023-02-20 04:00:00,2023-02-20 04:00:00,0.0,800,284.29,280.6,2023-02-20 04:00:00,3.6899999999999977
2023-02-20 05:00:00,2023-02-20 05:00:00,0.0,801,284.29,280.6,2023-02-20 05:00:00,3.6899999999999977
2023-02-20 06:00:00,2023-02-20 06:00:00,0.0,801,283.24,280.13,2023-02-20 06:00:00,3.1100000000000136
2023-02-20 07:00:00,2023-02-20 07:00:00,0.0,801,282.74,280.17,2023-02-20 07:00:00,2.569999999999993
2023-02-20 08:00:00,2023-02-20 08:00:00,0.0,800,282.68,280.29,2023-02-20 08:00:00,2.3899999999999864
2023-02-20 09:00:00,2023-02-20 09:00:00,0.0,803,282.18,280.47,2023-02-20 09:00:00,1.7099999999999795
2023-02-20 10:00:00,2023-02-20 10:00:00,0.0,804,281.74,280.03,2023-02-20 10:00:00,1.7100000000000364
2023-02-20 11:00:00,2023-02-20 11:00:00,0.0,803,280.85,279.32,2023-02-20 11:00:00,1.5300000000000296
2023-02-20 12:00:00,2023-02-20 12:00:00,0.0,803,279.76,278.4,2023-02-20 12:00:00,1.3600000000000136
2023-02-20 13:00:00,2023-02-20 13:00:00,0.0,803,280.38,279.17,2023-02-20 13:00:00,1.2099999999999795
2023-02-20 14:00:00,2023-02-20 14:00:00,0.0,803,279.65,278.45,2023-02-20 14:00:00,1.1999999999999886
2023-02-20 15:00:00,2023-02-20 15:00:00,0.0,801,279.11,277.91,2023-02-20 15:00:00,1.1999999999999886
2023-02-20 16:00:00,2023-02-20 16:00:00,0.0,801,282.74,281.67,2023-02-20 16:00:00,1.0699999999999932
2023-02-20 17:00:00,2023-02-20 17:00:00,0.0,800,284.46,282.21,2023-02-20 17:00:00,2.25
2023-02-20 18:00:00,2023-02-20 18:00:00,0.0,800,286.13,282.39,2023-02-20 18:00:00,3.740000000000009
2023-02-20 19:00:00,2023-02-20 19:00:00,0.0,802,287.51,278.33,2023-02-20 19:00:00,9.180000000000007
2023-02-20 20:00:00,2023-02-20 20:00:00,0.0,804,288.89,278.5,2023-02-20 20:00:00,10.389999999999986
2023-02-20 21:00:00,2023-02-20 21:00:00,0.0,804,290.47,278.75,2023-02-20 21:00:00,11.720000000000027
