Date Time, Water Level, Sigma, I, L 
2020-04-05 09:00,2.961,0.059,0,0
2020-04-05 10:00,2.285,0.082,0,0
2020-04-05 11:00,2.104,0.075,0,0
2020-04-05 12:00,2.557,0.098,0,0
2020-04-05 13:00,3.321,0.059,0,0
2020-04-05 14:00,4.358,0.089,0,0
2020-04-05 15:00,5.205,0.098,0,0
2020-04-05 16:00,6.038,0.095,0,0
2020-04-05 17:00,6.304,0.089,0,0
2020-04-05 18:00,5.858,0.079,0,0
2020-04-05 19:00,4.768,0.095,0,0
2020-04-05 20:00,3.102,0.092,0,0
2020-04-05 21:00,1.576,0.105,0,0
2020-04-05 22:00,0.454,0.135,0,0
2020-04-05 23:00,-0.018,0.105,0,0
2020-04-06 00:00,0.090,0.105,0,0
2020-04-06 01:00,0.881,0.118,0,0
2020-04-06 02:00,2.016,0.075,0,0
2020-04-06 03:00,3.233,0.095,0,0
2020-04-06 04:00,4.453,0.102,0,0
2020-04-06 05:00,5.408,0.121,0,0
2020-04-06 06:00,5.858,0.095,0,0
2020-04-06 07:00,5.625,0.075,0,0
2020-04-06 08:00,4.742,0.098,0,0
2020-04-06 09:00,3.390,0.098,0,0
2020-04-06 10:00,2.232,0.082,0,0
2020-04-06 11:00,1.530,0.105,0,0
2020-04-06 12:00,1.442,0.125,0,0
2020-04-06 13:00,1.937,0.112,0,0
2020-04-06 14:00,2.911,0.105,0,0
2020-04-06 15:00,4.020,0.095,0,0
2020-04-06 16:00,5.008,0.098,0,0
2020-04-06 17:00,5.789,0.108,0,0
2020-04-06 18:00,6.051,0.092,0,0
2020-04-06 19:00,5.585,0.082,0,0
2020-04-06 20:00,4.414,0.092,0,0
2020-04-06 21:00,2.711,0.082,0,0
2020-04-06 22:00,1.238,0.085,0,0
2020-04-06 23:00,0.185,0.141,0,0
2020-04-07 00:00,-0.192,0.115,0,0
2020-04-07 01:00,0.257,0.075,0,0
2020-04-07 02:00,1.153,0.098,0,0
2020-04-07 03:00,2.482,0.089,0,0
2020-04-07 04:00,3.748,0.095,0,0
2020-04-07 05:00,4.893,0.102,0,0
2020-04-07 06:00,5.730,0.098,0,0
2020-04-07 07:00,5.871,0.089,0,0
2020-04-07 08:00,5.300,0.085,0,0
2020-04-07 09:00,3.974,0.131,0,0
2020-04-07 10:00,2.370,0.108,0,0
2020-04-07 11:00,1.182,0.095,0,0
2020-04-07 12:00,0.513,0.098,0,0
2020-04-07 13:00,0.539,0.108,0,0
2020-04-07 14:00,1.255,0.098,0,0
2020-04-07 15:00,2.272,0.098,0,0
2020-04-07 16:00,3.492,0.095,0,0
2020-04-07 17:00,4.568,0.121,0,0
2020-04-07 18:00,5.398,0.128,0,0
2020-04-07 19:00,5.707,0.085,0,0
2020-04-07 20:00,5.192,0.108,0,0
2020-04-07 21:00,4.047,0.105,0,0
2020-04-07 22:00,2.423,0.108,0,0
2020-04-07 23:00,1.081,0.082,0,0
2020-04-08 00:00,0.267,0.102,0,0
2020-04-08 01:00,0.155,0.095,0,0
2020-04-08 02:00,0.759,0.079,0,0
2020-04-08 03:00,1.865,0.072,0,0
2020-04-08 04:00,3.239,0.118,0,0
2020-04-08 05:00,4.493,0.121,0,0
2020-04-08 06:00,5.526,0.128,0,0
2020-04-08 07:00,6.156,0.082,0,0
2020-04-08 08:00,6.038,0.085,0,0
2020-04-08 09:00,5.077,0.112,0,0
2020-04-08 10:00,3.459,0.125,0,0
2020-04-08 11:00,1.730,0.089,0,0
2020-04-08 12:00,0.526,0.085,0,0
2020-04-08 13:00,-0.097,0.079,0,0
2020-04-08 14:00,0.165,0.095,0,0
2020-04-08 15:00,0.956,0.102,0,0
2020-04-08 16:00,2.180,0.098,0,0
2020-04-08 17:00,3.387,0.138,0,0
2020-04-08 18:00,4.581,0.112,0,0
2020-04-08 19:00,5.365,0.131,0,0
2020-04-08 20:00,5.677,0.115,0,0
2020-04-08 21:00,5.178,0.092,0,0
2020-04-08 22:00,4.040,0.138,0,0
2020-04-08 23:00,2.524,0.092,0,0
2020-04-09 00:00,1.343,0.105,0,0
2020-04-09 01:00,0.749,0.085,0,0
2020-04-09 02:00,0.897,0.095,0,0
2020-04-09 03:00,1.714,0.072,0,0
2020-04-09 04:00,2.951,0.098,0,0
2020-04-09 05:00,4.178,0.135,0,0
2020-04-09 06:00,5.398,0.102,0,0
2020-04-09 07:00,6.340,0.112,0,0
2020-04-09 08:00,6.642,0.079,0,0
2020-04-09 09:00,6.120,0.108,0,0
2020-04-09 10:00,4.795,0.128,0,0
2020-04-09 11:00,2.990,0.082,0,0
2020-04-09 12:00,1.235,0.072,0,0
2020-04-09 13:00,0.192,0.102,0,0
2020-04-09 14:00,-0.324,0.102,0,0
2020-04-09 15:00,-0.077,0.082,0,0
2020-04-09 16:00,0.759,0.089,0,0
2020-04-09 17:00,2.016,0.069,0,0
2020-04-09 18:00,3.249,0.108,0,0
2020-04-09 19:00,4.362,0.125,0,0
2020-04-09 20:00,5.192,0.112,0,0
2020-04-09 21:00,5.425,0.095,0,0
2020-04-09 22:00,4.893,0.092,0,0
2020-04-09 23:00,3.978,0.092,0,0
2020-04-10 00:00,2.534,0.075,0,0
2020-04-10 01:00,1.579,0.085,0,0
2020-04-10 02:00,1.271,0.075,0,0
2020-04-10 03:00,1.583,0.079,0,0
2020-04-10 04:00,2.478,0.092,0,0
2020-04-10 05:00,3.656,0.085,0,0
2020-04-10 06:00,4.814,0.144,0,0
2020-04-10 07:00,5.890,0.144,0,0
2020-04-10 08:00,6.589,0.105,0,0
2020-04-10 09:00,6.638,0.105,0,0
2020-04-10 10:00,5.785,0.108,0,0
2020-04-10 11:00,4.247,0.115,0,0
2020-04-10 12:00,2.406,0.092,0,0
2020-04-10 13:00,0.877,0.082,0,0
2020-04-10 14:00,-0.182,0.085,0,0
2020-04-10 15:00,-0.530,0.079,0,0
2020-04-10 16:00,-0.182,0.075,0,0
2020-04-10 17:00,0.687,0.075,0,0
2020-04-10 18:00,1.901,0.079,0,0
2020-04-10 19:00,3.112,0.095,0,0
2020-04-10 20:00,4.142,0.112,0,0
2020-04-10 21:00,4.909,0.108,0,0
2020-04-10 22:00,5.126,0.089,0,0
2020-04-10 23:00,4.706,0.085,0,0
2020-04-11 00:00,3.850,0.066,0,0
2020-04-11 01:00,2.724,0.072,0,0
2020-04-11 02:00,2.029,0.095,0,0
2020-04-11 03:00,1.894,0.089,0,0
2020-04-11 04:00,2.337,0.095,0,0
2020-04-11 05:00,3.194,0.085,0,0
2020-04-11 06:00,4.270,0.102,0,0
2020-04-11 07:00,5.290,0.089,0,0
2020-04-11 08:00,6.091,0.105,0,0
2020-04-11 09:00,6.589,0.082,0,0
2020-04-11 10:00,6.356,0.085,0,0
2020-04-11 11:00,5.349,0.075,0,0
2020-04-11 12:00,3.692,0.098,0,0
2020-04-11 13:00,1.993,0.075,0,0
2020-04-11 14:00,0.664,0.069,0,0
2020-04-11 15:00,-0.255,0.059,0,0
2020-04-11 16:00,-0.527,0.079,0,0
2020-04-11 17:00,-0.189,0.079,0,0
2020-04-11 18:00,0.694,0.082,0,0
2020-04-11 19:00,1.839,0.082,0,0
2020-04-11 20:00,2.961,0.092,0,0
2020-04-11 21:00,3.965,0.079,0,0
2020-04-11 22:00,4.654,0.075,0,0
2020-04-11 23:00,4.850,0.082,0,0
2020-04-12 00:00,4.571,0.066,0,0
2020-04-12 01:00,3.968,0.079,0,0
2020-04-12 02:00,3.141,0.059,0,0
2020-04-12 03:00,2.619,0.056,0,0
2020-04-12 04:00,2.468,0.079,0,0
2020-04-12 05:00,2.957,0.082,0,0
2020-04-12 06:00,3.676,0.082,0,0
2020-04-12 07:00,4.611,0.085,0,0
2020-04-12 08:00,5.454,0.115,0,0
2020-04-12 09:00,6.143,0.089,0,0
2020-04-12 10:00,6.409,0.069,0,0
2020-04-12 11:00,5.992,0.082,0,0
2020-04-12 12:00,4.982,0.089,0,0
2020-04-12 13:00,3.344,0.082,0,0
2020-04-12 14:00,1.858,0.085,0,0
2020-04-12 15:00,0.638,0.089,0,0
2020-04-12 16:00,-0.130,0.089,0,0
2020-04-12 17:00,-0.389,0.072,0,0
2020-04-12 18:00,-0.038,0.089,0,0
2020-04-12 19:00,0.717,0.069,0,0
2020-04-12 20:00,1.763,0.062,0,0
2020-04-12 21:00,2.820,0.075,0,0
2020-04-12 22:00,3.728,0.072,0,0
2020-04-12 23:00,4.437,0.075,0,0
2020-04-13 00:00,4.749,0.115,0,0
2020-04-13 01:00,4.539,0.069,0,0
2020-04-13 02:00,4.132,0.066,0,0
2020-04-13 03:00,3.541,0.072,0,0
2020-04-13 04:00,3.049,0.069,0,0
2020-04-13 05:00,2.987,0.069,0,0
2020-04-13 06:00,3.220,0.066,0,0
2020-04-13 07:00,3.768,0.066,0,0
2020-04-13 08:00,4.480,0.066,0,0
2020-04-13 09:00,5.133,0.079,0,0
2020-04-13 10:00,5.677,0.066,0,0
2020-04-13 11:00,5.904,0.062,0,0
2020-04-13 12:00,5.480,0.059,0,0
2020-04-13 13:00,4.470,0.072,0,0
2020-04-13 14:00,3.098,0.079,0,0
2020-04-13 15:00,1.727,0.089,0,0
2020-04-13 16:00,0.762,0.075,0,0
2020-04-13 17:00,-0.035,0.085,0,0
2020-04-13 18:00,-0.219,0.066,0,0
2020-04-13 19:00,-0.025,0.052,0,0
2020-04-13 20:00,0.612,0.066,0,0
2020-04-13 21:00,1.573,0.046,0,0
2020-04-13 22:00,2.518,0.052,0,0
2020-04-13 23:00,3.505,0.066,0,0
2020-04-14 00:00,4.129,0.069,0,0
2020-04-14 01:00,4.519,0.062,0,0
2020-04-14 02:00,4.509,0.069,0,0
2020-04-14 03:00,4.204,0.082,0,0
2020-04-14 04:00,3.758,0.066,0,0
2020-04-14 05:00,3.325,0.059,0,0
2020-04-14 06:00,3.141,0.059,0,0
2020-04-14 07:00,3.249,0.059,0,0
2020-04-14 08:00,3.617,0.059,0,0
2020-04-14 09:00,4.178,0.062,0,0
2020-04-14 10:00,4.716,0.056,0,0
2020-04-14 11:00,5.136,0.059,0,0
2020-04-14 12:00,5.293,0.072,0,0
2020-04-14 13:00,4.998,0.062,0,0
2020-04-14 14:00,4.191,0.075,0,0
2020-04-14 15:00,3.010,0.066,0,0
2020-04-14 16:00,1.832,0.069,0,0
2020-04-14 17:00,0.844,0.066,0,0
2020-04-14 18:00,0.093,0.039,0,0
2020-04-14 19:00,-0.133,0.062,0,0
2020-04-14 20:00,0.113,0.046,0,0
2020-04-14 21:00,0.677,0.046,0,0
2020-04-14 22:00,1.553,0.049,0,0
2020-04-14 23:00,2.531,0.059,0,0
2020-04-15 00:00,3.407,0.072,0,0
2020-04-15 01:00,4.152,0.079,0,0
2020-04-15 02:00,4.552,0.066,0,0
2020-04-15 03:00,4.683,0.066,0,0
2020-04-15 04:00,4.430,0.062,0,0
2020-04-15 05:00,4.092,0.069,0,0
2020-04-15 06:00,3.610,0.059,0,0
2020-04-15 07:00,3.259,0.059,0,0
2020-04-15 08:00,3.269,0.069,0,0
2020-04-15 09:00,3.453,0.072,0,0
2020-04-15 10:00,3.863,0.072,0,0
2020-04-15 11:00,4.401,0.069,0,0
2020-04-15 12:00,4.768,0.069,0,0
2020-04-15 13:00,5.021,0.079,0,0
2020-04-15 14:00,4.844,0.046,0,0
2020-04-15 15:00,4.312,0.092,0,0
2020-04-15 16:00,3.266,0.059,0,0
2020-04-15 17:00,2.085,0.075,0,0
2020-04-15 18:00,1.179,0.062,0,0
2020-04-15 19:00,0.431,0.066,0,0
2020-04-15 20:00,0.178,0.062,0,0
2020-04-15 21:00,0.411,0.049,0,0
2020-04-15 22:00,0.976,0.049,0,0
2020-04-15 23:00,1.802,0.059,0,0
2020-04-16 00:00,2.790,0.079,0,0
2020-04-16 01:00,3.728,0.069,0,0
2020-04-16 02:00,4.434,0.079,0,0
2020-04-16 03:00,4.952,0.075,0,0
2020-04-16 04:00,4.975,0.079,0,0
2020-04-16 05:00,4.788,0.072,0,0
2020-04-16 06:00,4.283,0.075,0,0
2020-04-16 07:00,3.676,0.072,0,0
2020-04-16 08:00,3.200,0.066,0,0
2020-04-16 09:00,3.030,0.072,0,0
2020-04-16 10:00,3.262,0.075,0,0
2020-04-16 11:00,3.620,0.079,0,0
2020-04-16 12:00,4.181,0.075,0,0
2020-04-16 13:00,4.621,0.066,0,0
2020-04-16 14:00,5.021,0.095,0,0
2020-04-16 15:00,4.916,0.089,0,0
2020-04-16 16:00,4.489,0.075,0,0
2020-04-16 17:00,3.515,0.072,0,0
2020-04-16 18:00,2.413,0.082,0,0
2020-04-16 19:00,1.379,0.089,0,0
2020-04-16 20:00,0.651,0.095,0,0
2020-04-16 21:00,0.333,0.072,0,0
2020-04-16 22:00,0.605,0.052,0,0
2020-04-16 23:00,1.232,0.056,0,0
2020-04-17 00:00,2.104,0.082,0,0
2020-04-17 01:00,3.085,0.075,0,0
2020-04-17 02:00,4.047,0.095,0,0
2020-04-17 03:00,4.791,0.079,0,0
2020-04-17 04:00,5.234,0.072,0,0
2020-04-17 05:00,5.244,0.066,0,0
2020-04-17 06:00,4.808,0.089,0,0
2020-04-17 07:00,4.175,0.069,0,0
2020-04-17 08:00,3.400,0.069,0,0
2020-04-17 09:00,2.842,0.062,0,0
2020-04-17 10:00,2.708,0.066,0,0
2020-04-17 11:00,2.941,0.082,0,0
2020-04-17 12:00,3.397,0.066,0,0
2020-04-17 13:00,4.050,0.075,0,0
2020-04-17 14:00,4.654,0.079,0,0
2020-04-17 15:00,5.060,0.098,0,0
2020-04-17 16:00,5.064,0.072,0,0
2020-04-17 17:00,4.565,0.069,0,0
2020-04-17 18:00,3.709,0.082,0,0
2020-04-17 19:00,2.505,0.072,0,0
2020-04-17 20:00,1.474,0.072,0,0
2020-04-17 21:00,0.769,0.095,0,0
2020-04-17 22:00,0.507,0.098,0,0
2020-04-17 23:00,0.795,0.069,0,0
2020-04-18 00:00,1.527,0.082,0,0
2020-04-18 01:00,2.363,0.072,0,0
2020-04-18 02:00,3.410,0.085,0,0
2020-04-18 03:00,4.332,0.098,0,0
2020-04-18 04:00,5.008,0.102,0,0
2020-04-18 05:00,5.316,0.095,0,0
2020-04-18 06:00,5.129,0.115,0,0
2020-04-18 07:00,4.509,0.118,0,0
2020-04-18 08:00,3.571,0.095,0,0
2020-04-18 09:00,2.734,0.085,0,0
2020-04-18 10:00,2.213,0.072,0,0
2020-04-18 11:00,2.209,0.092,0,0
2020-04-18 12:00,2.573,0.095,0,0
2020-04-18 13:00,3.190,0.089,0,0
2020-04-18 14:00,3.958,0.108,0,0
2020-04-18 15:00,4.526,0.118,0,0
2020-04-18 16:00,4.972,0.118,0,0
2020-04-18 17:00,4.978,0.115,0,0
2020-04-18 18:00,4.509,0.098,0,0
2020-04-18 19:00,3.476,0.105,0,0
2020-04-18 20:00,2.236,0.085,0,0
2020-04-18 21:00,1.271,0.092,0,0
2020-04-18 22:00,0.671,0.095,0,0
2020-04-18 23:00,0.536,0.082,0,0
2020-04-19 00:00,1.071,0.108,0,0
2020-04-19 01:00,1.806,0.102,0,0
2020-04-19 02:00,2.842,0.075,0,0
2020-04-19 03:00,3.787,0.089,0,0
2020-04-19 04:00,4.667,0.085,0,0
2020-04-19 05:00,5.149,0.098,0,0
2020-04-19 06:00,5.244,0.089,0,0
2020-04-19 07:00,4.762,0.144,0,0
2020-04-19 08:00,3.932,0.105,0,0
2020-04-19 09:00,2.823,0.089,0,0
2020-04-19 10:00,2.055,0.115,0,0
2020-04-19 11:00,1.717,0.131,0,0
2020-04-19 12:00,1.789,0.141,0,0
2020-04-19 13:00,2.380,0.125,0,0
2020-04-19 14:00,3.098,0.144,0,0
2020-04-19 15:00,3.886,0.118,0,0
2020-04-19 16:00,4.558,0.144,0,0
2020-04-19 17:00,4.916,0.102,0,0
2020-04-19 18:00,4.821,0.125,0,0
2020-04-19 19:00,4.204,0.138,0,0
2020-04-19 20:00,3.131,0.095,0,0
2020-04-19 21:00,2.012,0.151,0,0
2020-04-19 22:00,1.179,0.135,0,0
2020-04-19 23:00,0.779,0.089,0,0
2020-04-20 00:00,0.897,0.157,0,0
2020-04-20 01:00,1.609,0.098,0,0
2020-04-20 02:00,2.514,0.092,0,0
2020-04-20 03:00,3.574,0.161,0,0
2020-04-20 04:00,4.499,0.187,0,0
2020-04-20 05:00,5.201,0.112,0,0
2020-04-20 06:00,5.497,0.069,0,0
2020-04-20 07:00,5.185,0.167,0,0
2020-04-20 08:00,4.398,0.161,0,0
2020-04-20 09:00,3.161,0.098,0,0
2020-04-20 10:00,2.160,0.089,0,0
2020-04-20 11:00,1.507,0.102,0,0
2020-04-20 12:00,1.301,0.125,0,0
2020-04-20 13:00,1.648,0.128,0,0
2020-04-20 14:00,2.321,0.085,0,0
2020-04-20 15:00,3.167,0.102,0,0
2020-04-20 16:00,3.994,0.174,0,0
2020-04-20 17:00,4.611,0.108,0,0
2020-04-20 18:00,4.913,0.118,0,0
2020-04-20 19:00,4.670,0.089,0,0
2020-04-20 20:00,3.974,0.079,0,0
2020-04-20 21:00,2.918,0.131,0,0
2020-04-20 22:00,1.845,0.072,0,0
2020-04-20 23:00,1.140,0.059,0,0
2020-04-21 00:00,0.999,0.079,0,0
2020-04-21 01:00,1.396,0.079,0,0
2020-04-21 02:00,2.150,0.072,0,0
2020-04-21 03:00,3.128,0.118,0,0
2020-04-21 04:00,4.106,0.108,0,0
2020-04-21 05:00,4.863,0.115,0,0
2020-04-21 06:00,5.342,0.089,0,0
2020-04-21 07:00,5.316,0.075,0,0
2020-04-21 08:00,4.621,0.085,0,0
2020-04-21 09:00,3.492,0.098,0,0
2020-04-21 10:00,2.203,0.105,0,0
2020-04-21 11:00,1.284,0.089,0,0
2020-04-21 12:00,0.776,0.098,0,0
2020-04-21 13:00,0.835,0.098,0,0
2020-04-21 14:00,1.307,0.082,0,0
2020-04-21 15:00,2.068,0.059,0,0
2020-04-21 16:00,3.043,0.072,0,0
2020-04-21 17:00,3.827,0.095,0,0
2020-04-21 18:00,4.411,0.121,0,0
2020-04-21 19:00,4.624,0.082,0,0
2020-04-21 20:00,4.270,0.115,0,0
2020-04-21 21:00,3.505,0.089,0,0
2020-04-21 22:00,2.446,0.092,0,0
2020-04-21 23:00,1.484,0.105,0,0
2020-04-22 00:00,1.091,0.082,0,0
2020-04-22 01:00,1.169,0.095,0,0
2020-04-22 02:00,1.802,0.102,0,0
2020-04-22 03:00,2.718,0.098,0,0
2020-04-22 04:00,3.758,0.102,0,0
2020-04-22 05:00,4.571,0.108,0,0
2020-04-22 06:00,5.139,0.112,0,0
2020-04-22 07:00,5.238,0.095,0,0
2020-04-22 08:00,4.798,0.115,0,0
2020-04-22 09:00,3.801,0.108,0,0
2020-04-22 10:00,2.426,0.092,0,0
2020-04-22 11:00,1.248,0.079,0,0
2020-04-22 12:00,0.507,0.075,0,0
2020-04-22 13:00,0.116,0.095,0,0
2020-04-22 14:00,0.457,0.092,0,0
2020-04-22 15:00,1.117,0.059,0,0
2020-04-22 16:00,2.029,0.072,0,0
2020-04-22 17:00,3.007,0.095,0,0
2020-04-22 18:00,3.833,0.092,0,0
2020-04-22 19:00,4.365,0.075,0,0
2020-04-22 20:00,4.411,0.098,0,0
2020-04-22 21:00,3.850,0.098,0,0
2020-04-22 22:00,3.144,0.069,0,0
2020-04-22 23:00,2.045,0.069,0,0
2020-04-23 00:00,1.458,0.069,0,0
2020-04-23 01:00,1.218,0.079,0,0
2020-04-23 02:00,1.655,0.075,0,0
2020-04-23 03:00,2.354,0.066,0,0
2020-04-23 04:00,3.371,0.052,0,0
2020-04-23 05:00,4.237,0.121,0,0
2020-04-23 06:00,4.919,0.092,0,0
2020-04-23 07:00,5.270,0.092,0,0
2020-04-23 08:00,5.070,0.092,0,0
2020-04-23 09:00,4.273,0.082,0,0
2020-04-23 10:00,2.862,0.072,0,0
2020-04-23 11:00,1.501,0.092,0,0
2020-04-23 12:00,0.431,0.085,0,0
2020-04-23 13:00,-0.025,0.089,0,0
2020-04-23 14:00,-0.071,0.059,0,0
2020-04-23 15:00,0.411,0.062,0,0
2020-04-23 16:00,1.212,0.072,0,0
2020-04-23 17:00,2.268,0.066,0,0
2020-04-23 18:00,3.246,0.105,0,0
2020-04-23 19:00,3.925,0.105,0,0
2020-04-23 20:00,4.309,0.079,0,0
2020-04-23 21:00,4.247,0.092,0,0
2020-04-23 22:00,3.679,0.128,0,0
2020-04-23 23:00,2.869,0.102,0,0
2020-04-24 00:00,2.029,0.069,0,0
2020-04-24 01:00,1.645,0.072,0,0
2020-04-24 02:00,1.750,0.082,0,0
2020-04-24 03:00,2.341,0.085,0,0
2020-04-24 04:00,3.131,0.098,0,0
2020-04-24 05:00,4.089,0.089,0,0
2020-04-24 06:00,4.814,0.098,0,0
2020-04-24 07:00,5.388,0.102,0,0
2020-04-24 08:00,5.369,0.115,0,0
2020-04-24 09:00,4.775,0.148,0,0
2020-04-24 10:00,3.640,0.125,0,0
2020-04-24 11:00,2.140,0.095,0,0
2020-04-24 12:00,0.930,0.141,0,0
2020-04-24 13:00,0.100,0.138,0,0
2020-04-24 14:00,-0.258,0.128,0,0
2020-04-24 15:00,-0.048,0.092,0,0
2020-04-24 16:00,0.605,0.079,0,0
2020-04-24 17:00,1.501,0.108,0,0
2020-04-24 18:00,2.567,0.108,0,0
2020-04-24 19:00,3.436,0.102,0,0
2020-04-24 20:00,3.981,0.095,0,0
2020-04-24 21:00,4.263,0.102,0,0
2020-04-24 22:00,4.050,0.118,0,0
2020-04-24 23:00,3.568,0.112,0,0
2020-04-25 00:00,2.823,0.112,0,0
2020-04-25 01:00,2.216,0.108,0,0
2020-04-25 02:00,2.058,0.089,0,0
2020-04-25 03:00,2.390,0.102,0,0
2020-04-25 04:00,3.036,0.095,0,0
2020-04-25 05:00,3.856,0.095,0,0
2020-04-25 06:00,4.647,0.108,0,0
2020-04-25 07:00,5.234,0.131,0,0
2020-04-25 08:00,5.520,0.089,0,0
2020-04-25 09:00,5.201,0.079,0,0
2020-04-25 10:00,4.332,0.095,0,0
2020-04-25 11:00,2.905,0.092,0,0
2020-04-25 12:00,1.494,0.089,0,0
2020-04-25 13:00,0.470,0.082,0,0
2020-04-25 14:00,-0.192,0.112,0,0
2020-04-25 15:00,-0.212,0.069,0,0
2020-04-25 16:00,0.051,0.056,0,0
2020-04-25 17:00,0.808,0.066,0,0
2020-04-25 18:00,1.770,0.069,0,0
2020-04-25 19:00,2.747,0.079,0,0
2020-04-25 20:00,3.600,0.069,0,0
2020-04-25 21:00,4.086,0.069,0,0
2020-04-25 22:00,4.207,0.072,0,0
2020-04-25 23:00,3.991,0.082,0,0
2020-04-26 00:00,3.518,0.082,0,0
2020-04-26 01:00,2.921,0.082,0,0
2020-04-26 02:00,2.531,0.085,0,0
2020-04-26 03:00,2.610,0.082,0,0
2020-04-26 04:00,3.007,0.085,0,0
2020-04-26 05:00,3.679,0.075,0,0
2020-04-26 06:00,4.440,0.082,0,0
2020-04-26 07:00,5.083,0.092,0,0
2020-04-26 08:00,5.428,0.079,0,0
2020-04-26 09:00,5.441,0.069,0,0
2020-04-26 10:00,4.788,0.098,0,0
2020-04-26 11:00,3.728,0.072,0,0
2020-04-26 12:00,2.331,0.095,0,0
2020-04-26 13:00,1.045,0.098,0,0
2020-04-26 14:00,0.136,0.115,0,0
2020-04-26 15:00,-0.281,0.089,0,0
2020-04-26 16:00,-0.182,0.085,0,0
2020-04-26 17:00,0.254,0.072,0,0
2020-04-26 18:00,1.107,0.072,0,0
2020-04-26 19:00,2.062,0.075,0,0
2020-04-26 20:00,2.980,0.075,0,0
2020-04-26 21:00,3.689,0.075,0,0
2020-04-26 22:00,4.115,0.075,0,0
2020-04-26 23:00,4.168,0.062,0,0
2020-04-27 00:00,3.886,0.085,0,0
2020-04-27 01:00,3.518,0.075,0,0
2020-04-27 02:00,2.964,0.082,0,0
2020-04-27 03:00,2.777,0.085,0,0
2020-04-27 04:00,2.941,0.089,0,0
2020-04-27 05:00,3.426,0.085,0,0
2020-04-27 06:00,4.063,0.069,0,0
2020-04-27 07:00,4.686,0.072,0,0
2020-04-27 08:00,5.218,0.085,0,0
2020-04-27 09:00,5.503,0.072,0,0
2020-04-27 10:00,5.215,0.089,0,0
2020-04-27 11:00,4.440,0.082,0,0
2020-04-27 12:00,3.171,0.089,0,0
2020-04-27 13:00,1.793,0.102,0,0
2020-04-27 14:00,0.723,0.102,0,0
2020-04-27 15:00,-0.064,0.095,0,0
2020-04-27 16:00,-0.373,0.092,0,0
2020-04-27 17:00,-0.215,0.079,0,0
2020-04-27 18:00,0.326,0.075,0,0
2020-04-27 19:00,1.140,0.075,0,0
2020-04-27 20:00,2.111,0.082,0,0
2020-04-27 21:00,3.003,0.075,0,0
2020-04-27 22:00,3.679,0.079,0,0
2020-04-27 23:00,4.010,0.072,0,0
2020-04-28 00:00,4.043,0.079,0,0
2020-04-28 01:00,3.804,0.069,0,0
2020-04-28 02:00,3.482,0.066,0,0
2020-04-28 03:00,3.134,0.075,0,0
2020-04-28 04:00,3.151,0.082,0,0
2020-04-28 05:00,3.292,0.092,0,0
2020-04-28 06:00,3.673,0.072,0,0
2020-04-28 07:00,4.273,0.085,0,0
2020-04-28 08:00,4.772,0.082,0,0
2020-04-28 09:00,5.172,0.075,0,0
2020-04-28 10:00,5.244,0.115,0,0
2020-04-28 11:00,4.860,0.089,0,0
2020-04-28 12:00,4.001,0.089,0,0
2020-04-28 13:00,2.705,0.121,0,0
2020-04-28 14:00,1.530,0.174,0,0
2020-04-28 15:00,0.582,0.203,0,0
2020-04-28 16:00,-0.117,0.098,0,0
2020-04-28 17:00,-0.241,0.092,0,0
2020-04-28 18:00,-0.041,0.075,0,0
2020-04-28 19:00,0.510,0.092,0,0
2020-04-28 20:00,1.301,0.072,0,0
2020-04-28 21:00,2.268,0.072,0,0
2020-04-28 22:00,3.030,0.069,0,0
2020-04-28 23:00,3.646,0.075,0,0
2020-04-29 00:00,4.030,0.072,0,0
2020-04-29 01:00,4.119,0.075,0,0
2020-04-29 02:00,4.010,0.102,0,0
2020-04-29 03:00,3.656,0.098,0,0
2020-04-29 04:00,3.453,0.095,0,0
2020-04-29 05:00,3.318,0.105,0,0
2020-04-29 06:00,3.502,0.108,0,0
2020-04-29 07:00,3.899,0.108,0,0
2020-04-29 08:00,4.312,0.095,0,0
2020-04-29 09:00,4.759,0.089,0,0
2020-04-29 10:00,5.067,0.062,0,0
2020-04-29 11:00,5.155,0.075,0,0
2020-04-29 12:00,4.696,0.085,0,0
2020-04-29 13:00,3.909,0.089,0,0
2020-04-29 14:00,2.701,0.085,0,0
2020-04-29 15:00,1.596,0.098,0,0
2020-04-29 16:00,0.598,0.082,0,0
2020-04-29 17:00,0.057,0.082,0,0
2020-04-29 18:00,-0.189,0.072,0,0
2020-04-29 19:00,0.113,0.075,0,0
2020-04-29 20:00,0.612,0.059,0,0
2020-04-29 21:00,1.369,0.072,0,0
2020-04-29 22:00,2.239,0.069,0,0
2020-04-29 23:00,3.072,0.072,0,0
2020-04-30 00:00,3.738,0.062,0,0
2020-04-30 01:00,4.152,0.066,0,0
2020-04-30 02:00,4.289,0.069,0,0
2020-04-30 03:00,4.197,0.059,0,0
2020-04-30 04:00,3.905,0.072,0,0
2020-04-30 05:00,3.663,0.069,0,0
2020-04-30 06:00,3.443,0.082,0,0
2020-04-30 07:00,3.479,0.082,0,0
2020-04-30 08:00,3.659,0.098,0,0
2020-04-30 09:00,4.056,0.092,0,0
2020-04-30 10:00,4.457,0.092,0,0
2020-04-30 11:00,4.732,0.161,0,0
2020-04-30 12:00,4.893,0.128,0,0
2020-04-30 13:00,4.483,0.121,0,0
2020-04-30 14:00,3.771,0.108,0,0
